Plot,X,Y
DET,0.0432352,0.497725
FAR,0.632274,0.0432352
FRR,0.632274,0.497725
DET,0.0440921,0.494389
FAR,0.628886,0.0440921
FRR,0.628886,0.494389
DET,0.0446765,0.492569
FAR,0.626626,0.0446765
FRR,0.626626,0.492569
DET,0.0453299,0.490143
FAR,0.624367,0.0453299
FRR,0.624367,0.490143
DET,0.0459381,0.487716
FAR,0.622108,0.0459381
FRR,0.622108,0.487716
DET,0.0465804,0.485593
FAR,0.619849,0.0465804
FRR,0.619849,0.485593
DET,0.0475651,0.481953
FAR,0.61646,0.0475651
FRR,0.61646,0.481953
DET,0.0482312,0.478314
FAR,0.614201,0.0482312
FRR,0.614201,0.478314
DET,0.0488906,0.475281
FAR,0.611942,0.0488906
FRR,0.611942,0.475281
DET,0.0495874,0.473461
FAR,0.609683,0.0495874
FRR,0.609683,0.473461
DET,0.0502595,0.471641
FAR,0.607424,0.0502595
FRR,0.607424,0.471641
DET,0.0513328,0.467698
FAR,0.604035,0.0513328
FRR,0.604035,0.467698
DET,0.0520304,0.464058
FAR,0.601776,0.0520304
FRR,0.601776,0.464058
DET,0.0527349,0.461632
FAR,0.599517,0.0527349
FRR,0.599517,0.461632
DET,0.0534871,0.459812
FAR,0.597258,0.0534871
FRR,0.597258,0.459812
DET,0.0545936,0.457385
FAR,0.593869,0.0545936
FRR,0.593869,0.457385
DET,0.0553526,0.455869
FAR,0.59161,0.0553526
FRR,0.59161,0.455869
DET,0.0561304,0.454352
FAR,0.589351,0.0561304
FRR,0.589351,0.454352
DET,0.0568996,0.452836
FAR,0.587092,0.0568996
FRR,0.587092,0.452836
DET,0.0577173,0.450713
FAR,0.584833,0.0577173
FRR,0.584833,0.450713
DET,0.0588988,0.44859
FAR,0.581444,0.0588988
FRR,0.581444,0.44859
DET,0.0596911,0.446163
FAR,0.579185,0.0596911
FRR,0.579185,0.446163
DET,0.0604765,0.44404
FAR,0.576926,0.0604765
FRR,0.576926,0.44404
DET,0.061744,0.44222
FAR,0.573537,0.061744
FRR,0.573537,0.44222
DET,0.0626154,0.439187
FAR,0.571278,0.0626154
FRR,0.571278,0.439187
DET,0.0638412,0.436154
FAR,0.567889,0.0638412
FRR,0.567889,0.436154
DET,0.0647271,0.431908
FAR,0.56563,0.0647271
FRR,0.56563,0.431908
DET,0.0655883,0.429178
FAR,0.563371,0.0655883
FRR,0.563371,0.429178
DET,0.066464,0.427358
FAR,0.561112,0.066464
FRR,0.561112,0.427358
DET,0.0673568,0.424932
FAR,0.558853,0.0673568
FRR,0.558853,0.424932
DET,0.0687001,0.422809
FAR,0.555464,0.0687001
FRR,0.555464,0.422809
DET,0.0695733,0.421292
FAR,0.553205,0.0695733
FRR,0.553205,0.421292
DET,0.0705478,0.420382
FAR,0.550946,0.0705478
FRR,0.550946,0.420382
DET,0.0715453,0.419169
FAR,0.548687,0.0715453
FRR,0.548687,0.419169
DET,0.0725317,0.417349
FAR,0.546428,0.0725317
FRR,0.546428,0.417349
DET,0.0740531,0.413406
FAR,0.543039,0.0740531
FRR,0.543039,0.413406
DET,0.0750659,0.410373
FAR,0.54078,0.0750659
FRR,0.54078,0.410373
DET,0.0760745,0.40825
FAR,0.538521,0.0760745
FRR,0.538521,0.40825
DET,0.0771376,0.405823
FAR,0.536261,0.0771376
FRR,0.536261,0.405823
DET,0.0787118,0.402184
FAR,0.532873,0.0787118
FRR,0.532873,0.402184
DET,0.0798073,0.400364
FAR,0.530614,0.0798073
FRR,0.530614,0.400364
DET,0.0809087,0.396118
FAR,0.528355,0.0809087
FRR,0.528355,0.396118
DET,0.0820289,0.394601
FAR,0.526095,0.0820289
FRR,0.526095,0.394601
DET,0.0831652,0.392175
FAR,0.523836,0.0831652
FRR,0.523836,0.392175
DET,0.0848757,0.390052
FAR,0.520448,0.0848757
FRR,0.520448,0.390052
DET,0.0859891,0.387928
FAR,0.518188,0.0859891
FRR,0.518188,0.387928
DET,0.0871152,0.385199
FAR,0.515929,0.0871152
FRR,0.515929,0.385199
DET,0.0883427,0.383682
FAR,0.51367,0.0883427
FRR,0.51367,0.383682
DET,0.0895345,0.381862
FAR,0.511411,0.0895345
FRR,0.511411,0.381862
DET,0.0913429,0.380952
FAR,0.508022,0.0913429
FRR,0.508022,0.380952
DET,0.092596,0.379436
FAR,0.505763,0.092596
FRR,0.505763,0.379436
DET,0.0938822,0.377313
FAR,0.503504,0.0938822
FRR,0.503504,0.377313
DET,0.0951447,0.375493
FAR,0.501245,0.0951447
FRR,0.501245,0.375493
DET,0.096408,0.373673
FAR,0.498986,0.096408
FRR,0.498986,0.373673
DET,0.0983612,0.37155
FAR,0.495597,0.0983612
FRR,0.495597,0.37155
DET,0.0996773,0.369123
FAR,0.493338,0.0996773
FRR,0.493338,0.369123
DET,0.10107,0.36518
FAR,0.491079,0.10107
FRR,0.491079,0.36518
DET,0.102402,0.360934
FAR,0.48882,0.102402
FRR,0.48882,0.360934
DET,0.10377,0.358508
FAR,0.486561,0.10377
FRR,0.486561,0.358508
DET,0.105848,0.354261
FAR,0.483172,0.105848
FRR,0.483172,0.354261
DET,0.107237,0.351228
FAR,0.480913,0.107237
FRR,0.480913,0.351228
DET,0.108668,0.348499
FAR,0.478654,0.108668
FRR,0.478654,0.348499
DET,0.110064,0.346679
FAR,0.476395,0.110064
FRR,0.476395,0.346679
DET,0.112932,0.343039
FAR,0.471876,0.112932
FRR,0.471876,0.343039
DET,0.114439,0.341219
FAR,0.469617,0.114439
FRR,0.469617,0.341219
DET,0.11595,0.339096
FAR,0.467358,0.11595
FRR,0.467358,0.339096
DET,0.117517,0.336973
FAR,0.465099,0.117517
FRR,0.465099,0.336973
DET,0.118995,0.334243
FAR,0.46284,0.118995
FRR,0.46284,0.334243
DET,0.121296,0.32848
FAR,0.459451,0.121296
FRR,0.459451,0.32848
DET,0.122889,0.325447
FAR,0.457192,0.122889
FRR,0.457192,0.325447
DET,0.124509,0.323021
FAR,0.454933,0.124509
FRR,0.454933,0.323021
DET,0.126151,0.321808
FAR,0.452674,0.126151
FRR,0.452674,0.321808
DET,0.127791,0.319988
FAR,0.450415,0.127791
FRR,0.450415,0.319988
DET,0.13027,0.316652
FAR,0.447026,0.13027
FRR,0.447026,0.316652
DET,0.131993,0.314832
FAR,0.444767,0.131993
FRR,0.444767,0.314832
DET,0.133649,0.312405
FAR,0.442508,0.133649
FRR,0.442508,0.312405
DET,0.135359,0.311192
FAR,0.440249,0.135359
FRR,0.440249,0.311192
DET,0.137048,0.309069
FAR,0.43799,0.137048
FRR,0.43799,0.309069
DET,0.140525,0.305429
FAR,0.433471,0.140525
FRR,0.433471,0.305429
DET,0.142402,0.303306
FAR,0.431212,0.142402
FRR,0.431212,0.303306
DET,0.144247,0.301486
FAR,0.428953,0.144247
FRR,0.428953,0.301486
DET,0.146144,0.29997
FAR,0.426694,0.146144
FRR,0.426694,0.29997
DET,0.148034,0.298756
FAR,0.424435,0.148034
FRR,0.424435,0.298756
DET,0.150921,0.292994
FAR,0.421046,0.150921
FRR,0.421046,0.292994
DET,0.152902,0.289961
FAR,0.418787,0.152902
FRR,0.418787,0.289961
DET,0.154798,0.289354
FAR,0.416528,0.154798
FRR,0.416528,0.289354
DET,0.156785,0.287534
FAR,0.414269,0.156785
FRR,0.414269,0.287534
DET,0.160744,0.283288
FAR,0.40975,0.160744
FRR,0.40975,0.283288
DET,0.162744,0.282075
FAR,0.407491,0.162744
FRR,0.407491,0.282075
DET,0.164736,0.278738
FAR,0.405232,0.164736
FRR,0.405232,0.278738
DET,0.166829,0.277828
FAR,0.402973,0.166829
FRR,0.402973,0.277828
DET,0.168929,0.275402
FAR,0.400714,0.168929
FRR,0.400714,0.275402
DET,0.174306,0.271459
FAR,0.395066,0.174306
FRR,0.395066,0.271459
DET,0.176472,0.269032
FAR,0.392807,0.176472
FRR,0.392807,0.269032
DET,0.17865,0.266303
FAR,0.390548,0.17865
FRR,0.390548,0.266303
DET,0.182049,0.264786
FAR,0.387159,0.182049
FRR,0.387159,0.264786
DET,0.184329,0.262056
FAR,0.3849,0.184329
FRR,0.3849,0.262056
DET,0.187782,0.25963
FAR,0.381511,0.187782
FRR,0.381511,0.25963
DET,0.190086,0.257507
FAR,0.379252,0.190086
FRR,0.379252,0.257507
DET,0.192382,0.255384
FAR,0.376993,0.192382
FRR,0.376993,0.255384
DET,0.194674,0.253564
FAR,0.374734,0.194674
FRR,0.374734,0.253564
DET,0.197013,0.250834
FAR,0.372475,0.197013
FRR,0.372475,0.250834
DET,0.200683,0.247801
FAR,0.369086,0.200683
FRR,0.369086,0.247801
DET,0.203148,0.245375
FAR,0.366827,0.203148
FRR,0.366827,0.245375
DET,0.205553,0.244161
FAR,0.364568,0.205553
FRR,0.364568,0.244161
DET,0.208004,0.243555
FAR,0.362309,0.208004
FRR,0.362309,0.243555
DET,0.211779,0.242038
FAR,0.35892,0.211779
FRR,0.35892,0.242038
DET,0.21707,0.239005
FAR,0.354402,0.21707
FRR,0.354402,0.239005
DET,0.21969,0.237792
FAR,0.352143,0.21969
FRR,0.352143,0.237792
DET,0.222331,0.235669
FAR,0.349884,0.222331
FRR,0.349884,0.235669
DET,0.224929,0.234456
FAR,0.347625,0.224929
FRR,0.347625,0.234456
DET,0.228929,0.230513
FAR,0.344236,0.228929
FRR,0.344236,0.230513
DET,0.231674,0.228693
FAR,0.341977,0.231674
FRR,0.341977,0.228693
DET,0.234402,0.225963
FAR,0.339718,0.234402
FRR,0.339718,0.225963
DET,0.237126,0.225053
FAR,0.337458,0.237126
FRR,0.337458,0.225053
DET,0.239868,0.22202
FAR,0.335199,0.239868
FRR,0.335199,0.22202
DET,0.244025,0.2202
FAR,0.331811,0.244025
FRR,0.331811,0.2202
DET,0.246822,0.218987
FAR,0.329552,0.246822
FRR,0.329552,0.218987
DET,0.249738,0.21656
FAR,0.327292,0.249738
FRR,0.327292,0.21656
DET,0.252618,0.215347
FAR,0.325033,0.252618
FRR,0.325033,0.215347
DET,0.255562,0.213224
FAR,0.322774,0.255562
FRR,0.322774,0.213224
DET,0.260092,0.211101
FAR,0.319385,0.260092
FRR,0.319385,0.211101
DET,0.262968,0.209281
FAR,0.317126,0.262968
FRR,0.317126,0.209281
DET,0.265855,0.206248
FAR,0.314867,0.265855
FRR,0.314867,0.206248
DET,0.268867,0.204428
FAR,0.312608,0.268867
FRR,0.312608,0.204428
DET,0.271863,0.202608
FAR,0.310349,0.271863
FRR,0.310349,0.202608
DET,0.276336,0.199272
FAR,0.30696,0.276336
FRR,0.30696,0.199272
DET,0.279452,0.198059
FAR,0.304701,0.279452
FRR,0.304701,0.198059
DET,0.282578,0.196239
FAR,0.302442,0.282578
FRR,0.302442,0.196239
DET,0.285719,0.194116
FAR,0.300183,0.285719
FRR,0.300183,0.194116
DET,0.288895,0.191993
FAR,0.297924,0.288895
FRR,0.297924,0.191993
DET,0.295278,0.189263
FAR,0.293406,0.295278
FRR,0.293406,0.189263
DET,0.29847,0.18805
FAR,0.291146,0.29847
FRR,0.291146,0.18805
DET,0.301652,0.18623
FAR,0.288887,0.301652
FRR,0.288887,0.18623
DET,0.304955,0.185017
FAR,0.286628,0.304955
FRR,0.286628,0.185017
DET,0.309811,0.182894
FAR,0.283239,0.309811
FRR,0.283239,0.182894
DET,0.313167,0.18077
FAR,0.28098,0.313167
FRR,0.28098,0.18077
DET,0.31653,0.178041
FAR,0.278721,0.31653
FRR,0.278721,0.178041
DET,0.319787,0.176221
FAR,0.276462,0.319787
FRR,0.276462,0.176221
DET,0.323175,0.174098
FAR,0.274203,0.323175
FRR,0.274203,0.174098
DET,0.328246,0.171671
FAR,0.270814,0.328246
FRR,0.270814,0.171671
DET,0.331638,0.170458
FAR,0.268555,0.331638
FRR,0.268555,0.170458
DET,0.335138,0.169851
FAR,0.266296,0.335138
FRR,0.266296,0.169851
DET,0.338553,0.168941
FAR,0.264037,0.338553
FRR,0.264037,0.168941
DET,0.342121,0.167728
FAR,0.261778,0.342121
FRR,0.261778,0.167728
DET,0.347382,0.164089
FAR,0.258389,0.347382
FRR,0.258389,0.164089
DET,0.35088,0.163482
FAR,0.25613,0.35088
FRR,0.25613,0.163482
DET,0.354453,0.162572
FAR,0.253871,0.354453
FRR,0.253871,0.162572
DET,0.357996,0.160146
FAR,0.251612,0.357996
FRR,0.251612,0.160146
DET,0.361727,0.157113
FAR,0.249353,0.361727
FRR,0.249353,0.157113
DET,0.36712,0.152866
FAR,0.245964,0.36712
FRR,0.245964,0.152866
DET,0.372636,0.151046
FAR,0.242575,0.372636
FRR,0.242575,0.151046
DET,0.376302,0.14862
FAR,0.240316,0.376302
FRR,0.240316,0.14862
DET,0.380022,0.146497
FAR,0.238057,0.380022
FRR,0.238057,0.146497
DET,0.383715,0.144677
FAR,0.235798,0.383715
FRR,0.235798,0.144677
DET,0.389325,0.141341
FAR,0.232409,0.389325
FRR,0.232409,0.141341
DET,0.394952,0.140431
FAR,0.22902,0.394952
FRR,0.22902,0.140431
DET,0.398712,0.138914
FAR,0.226761,0.398712
FRR,0.226761,0.138914
DET,0.402487,0.138004
FAR,0.224502,0.402487
FRR,0.224502,0.138004
DET,0.408227,0.135881
FAR,0.221114,0.408227
FRR,0.221114,0.135881
DET,0.412073,0.133455
FAR,0.218854,0.412073
FRR,0.218854,0.133455
DET,0.415856,0.132545
FAR,0.216595,0.415856
FRR,0.216595,0.132545
DET,0.419705,0.131635
FAR,0.214336,0.419705
FRR,0.214336,0.131635
DET,0.423573,0.130422
FAR,0.212077,0.423573
FRR,0.212077,0.130422
DET,0.429378,0.128602
FAR,0.208688,0.429378
FRR,0.208688,0.128602
DET,0.433297,0.126782
FAR,0.206429,0.433297
FRR,0.206429,0.126782
DET,0.437292,0.125265
FAR,0.20417,0.437292
FRR,0.20417,0.125265
DET,0.441226,0.123749
FAR,0.201911,0.441226
FRR,0.201911,0.123749
DET,0.447265,0.122536
FAR,0.198522,0.447265
FRR,0.198522,0.122536
DET,0.45325,0.120109
FAR,0.195134,0.45325
FRR,0.195134,0.120109
DET,0.457264,0.117379
FAR,0.192874,0.457264
FRR,0.192874,0.117379
DET,0.461274,0.11465
FAR,0.190615,0.461274
FRR,0.190615,0.11465
DET,0.46543,0.112527
FAR,0.188356,0.46543
FRR,0.188356,0.112527
DET,0.469515,0.111313
FAR,0.186097,0.469515
FRR,0.186097,0.111313
DET,0.475662,0.107674
FAR,0.182708,0.475662
FRR,0.182708,0.107674
DET,0.479607,0.105854
FAR,0.180449,0.479607
FRR,0.180449,0.105854
DET,0.483671,0.104944
FAR,0.17819,0.483671
FRR,0.17819,0.104944
DET,0.487745,0.102214
FAR,0.175931,0.487745
FRR,0.175931,0.102214
DET,0.495919,0.0991811
FAR,0.171413,0.495919
FRR,0.171413,0.0991811
BC,0.001,0.120
BC,0.01,0.308
SD,3.22914,Genuine
SD,4.28528,Impostor
SD,2.6621,Genuine
SD,1.13041,Impostor
SD,2.48928,Genuine
SD,1.01407,Impostor
SD,2.34695,Genuine
SD,0.948552,Impostor
SD,2.2532,Genuine
SD,0.903369,Impostor
SD,2.12217,Genuine
SD,0.868353,Impostor
SD,2.07698,Genuine
SD,0.837855,Impostor
SD,1.99792,Genuine
SD,0.814134,Impostor
SD,1.94709,Genuine
SD,0.791543,Impostor
SD,1.90642,Genuine
SD,0.77234,Impostor
SD,1.84091,Genuine
SD,0.755397,Impostor
SD,1.81041,Genuine
SD,0.739583,Impostor
SD,1.76523,Genuine
SD,0.726028,Impostor
SD,1.75393,Genuine
SD,0.712473,Impostor
SD,1.73699,Genuine
SD,0.701178,Impostor
SD,1.71214,Genuine
SD,0.689882,Impostor
SD,1.69632,Genuine
SD,0.679716,Impostor
SD,1.67825,Genuine
SD,0.670679,Impostor
SD,1.66357,Genuine
SD,0.660513,Impostor
SD,1.64549,Genuine
SD,0.651477,Impostor
SD,1.62855,Genuine
SD,0.64357,Impostor
SD,1.60709,Genuine
SD,0.635663,Impostor
SD,1.58901,Genuine
SD,0.628886,Impostor
SD,1.56416,Genuine
SD,0.620979,Impostor
SD,1.54609,Genuine
SD,0.614201,Impostor
SD,1.53254,Genuine
SD,0.607424,Impostor
SD,1.51107,Genuine
SD,0.600647,Impostor
SD,1.49526,Genuine
SD,0.594999,Impostor
SD,1.48171,Genuine
SD,0.589351,Impostor
SD,1.47493,Genuine
SD,0.582574,Impostor
SD,1.46702,Genuine
SD,0.576926,Impostor
SD,1.45008,Genuine
SD,0.572407,Impostor
SD,1.42636,Genuine
SD,0.56676,Impostor
SD,1.41958,Genuine
SD,0.561112,Impostor
SD,1.40602,Genuine
SD,0.556594,Impostor
SD,1.39812,Genuine
SD,0.550946,Impostor
SD,1.38456,Genuine
SD,0.546428,Impostor
SD,1.37666,Genuine
SD,0.541909,Impostor
SD,1.37214,Genuine
SD,0.537391,Impostor
SD,1.36649,Genuine
SD,0.534002,Impostor
SD,1.35858,Genuine
SD,0.529484,Impostor
SD,1.35181,Genuine
SD,0.524966,Impostor
SD,1.3439,Genuine
SD,0.521577,Impostor
SD,1.33599,Genuine
SD,0.517059,Impostor
SD,1.32018,Genuine
SD,0.51367,Impostor
SD,1.3134,Genuine
SD,0.509152,Impostor
SD,1.30662,Genuine
SD,0.505763,Impostor
SD,1.30098,Genuine
SD,0.502375,Impostor
SD,1.29646,Genuine
SD,0.498986,Impostor
SD,1.29081,Genuine
SD,0.495597,Impostor
SD,1.28629,Genuine
SD,0.492209,Impostor
SD,1.2829,Genuine
SD,0.48882,Impostor
SD,1.27838,Genuine
SD,0.485431,Impostor
SD,1.27274,Genuine
SD,0.482042,Impostor
SD,1.27048,Genuine
SD,0.478654,Impostor
SD,1.26709,Genuine
SD,0.475265,Impostor
SD,1.26483,Genuine
SD,0.471876,Impostor
SD,1.25918,Genuine
SD,0.469617,Impostor
SD,1.25127,Genuine
SD,0.466229,Impostor
SD,1.24563,Genuine
SD,0.463969,Impostor
SD,1.23998,Genuine
SD,0.460581,Impostor
SD,1.23659,Genuine
SD,0.457192,Impostor
SD,1.22981,Genuine
SD,0.454933,Impostor
SD,1.22642,Genuine
SD,0.451544,Impostor
SD,1.21965,Genuine
SD,0.449285,Impostor
SD,1.21739,Genuine
SD,0.447026,Impostor
SD,1.21174,Genuine
SD,0.443637,Impostor
SD,1.20722,Genuine
SD,0.441378,Impostor
SD,1.19931,Genuine
SD,0.43799,Impostor
SD,1.1948,Genuine
SD,0.43573,Impostor
SD,1.19028,Genuine
SD,0.433471,Impostor
SD,1.1835,Genuine
SD,0.431212,Impostor
SD,1.17672,Genuine
SD,0.427823,Impostor
SD,1.16543,Genuine
SD,0.425564,Impostor
SD,1.15639,Genuine
SD,0.423305,Impostor
SD,1.15074,Genuine
SD,0.421046,Impostor
SD,1.14397,Genuine
SD,0.418787,Impostor
SD,1.14058,Genuine
SD,0.416528,Impostor
SD,1.12702,Genuine
SD,0.414269,Impostor
SD,1.1225,Genuine
SD,0.41201,Impostor
SD,1.11912,Genuine
SD,0.40975,Impostor
SD,1.11008,Genuine
SD,0.407491,Impostor
SD,1.10556,Genuine
SD,0.405232,Impostor
SD,1.10104,Genuine
SD,0.402973,Impostor
SD,1.09652,Genuine
SD,0.400714,Impostor
SD,1.09201,Genuine
SD,0.398455,Impostor
SD,1.08862,Genuine
SD,0.396196,Impostor
SD,1.08523,Genuine
SD,0.393937,Impostor
SD,1.07958,Genuine
SD,0.392807,Impostor
SD,1.07506,Genuine
SD,0.390548,Impostor
SD,1.07054,Genuine
SD,0.388289,Impostor
SD,1.06716,Genuine
SD,0.38603,Impostor
SD,1.06377,Genuine
SD,0.383771,Impostor
SD,1.06038,Genuine
SD,0.382641,Impostor
SD,1.05586,Genuine
SD,0.380382,Impostor
SD,1.05021,Genuine
SD,0.378123,Impostor
SD,1.04569,Genuine
SD,0.375864,Impostor
SD,1.04231,Genuine
SD,0.374734,Impostor
SD,1.03892,Genuine
SD,0.372475,Impostor
SD,1.0344,Genuine
SD,0.370216,Impostor
SD,1.02988,Genuine
SD,0.369086,Impostor
SD,1.02536,Genuine
SD,0.366827,Impostor
SD,1.02197,Genuine
SD,0.364568,Impostor
SD,1.01858,Genuine
SD,0.363438,Impostor
SD,1.0152,Genuine
SD,0.361179,Impostor
SD,1.01294,Genuine
SD,0.36005,Impostor
SD,1.00955,Genuine
SD,0.357791,Impostor
SD,1.00616,Genuine
SD,0.355531,Impostor
SD,1.00164,Genuine
SD,0.354402,Impostor
SD,0.998253,Genuine
SD,0.352143,Impostor
SD,0.994864,Genuine
SD,0.351013,Impostor
SD,0.993734,Genuine
SD,0.348754,Impostor
SD,0.991475,Genuine
SD,0.347625,Impostor
SD,0.986957,Genuine
SD,0.345365,Impostor
SD,0.982439,Genuine
SD,0.344236,Impostor
SD,0.97792,Genuine
SD,0.341977,Impostor
SD,0.973402,Genuine
SD,0.340847,Impostor
SD,0.970014,Genuine
SD,0.338588,Impostor
SD,0.968884,Genuine
SD,0.337458,Impostor
SD,0.965495,Genuine
SD,0.336329,Impostor
SD,0.960977,Genuine
SD,0.33407,Impostor
SD,0.958718,Genuine
SD,0.33294,Impostor
SD,0.956459,Genuine
SD,0.330681,Impostor
SD,0.9542,Genuine
SD,0.329552,Impostor
SD,0.949681,Genuine
SD,0.327292,Impostor
SD,0.947422,Genuine
SD,0.326163,Impostor
SD,0.944034,Genuine
SD,0.325033,Impostor
SD,0.941774,Genuine
SD,0.322774,Impostor
SD,0.938386,Genuine
SD,0.321645,Impostor
SD,0.934997,Genuine
SD,0.320515,Impostor
SD,0.931608,Genuine
SD,0.318256,Impostor
SD,0.92822,Genuine
SD,0.317126,Impostor
SD,0.92709,Genuine
SD,0.314867,Impostor
SD,0.922572,Genuine
SD,0.313738,Impostor
SD,0.919183,Genuine
SD,0.312608,Impostor
SD,0.915795,Genuine
SD,0.310349,Impostor
SD,0.913535,Genuine
SD,0.309219,Impostor
SD,0.911276,Genuine
SD,0.30809,Impostor
SD,0.907888,Genuine
SD,0.305831,Impostor
SD,0.906758,Genuine
SD,0.304701,Impostor
SD,0.904499,Genuine
SD,0.303572,Impostor
SD,0.90224,Genuine
SD,0.302442,Impostor
SD,0.899981,Genuine
SD,0.300183,Impostor
SD,0.897722,Genuine
SD,0.299053,Impostor
SD,0.895462,Genuine
SD,0.297924,Impostor
SD,0.893203,Genuine
SD,0.295665,Impostor
SD,0.890944,Genuine
SD,0.294535,Impostor
SD,0.885296,Genuine
SD,0.293406,Impostor
SD,0.883037,Genuine
SD,0.292276,Impostor
SD,0.879649,Genuine
SD,0.290017,Impostor
SD,0.878519,Genuine
SD,0.288887,Impostor
SD,0.87626,Genuine
SD,0.287758,Impostor
SD,0.872871,Genuine
SD,0.286628,Impostor
SD,0.869482,Genuine
SD,0.284369,Impostor
SD,0.867223,Genuine
SD,0.283239,Impostor
SD,0.866094,Genuine
SD,0.28211,Impostor
SD,0.860446,Genuine
SD,0.28098,Impostor
SD,0.858187,Genuine
SD,0.279851,Impostor
SD,0.855928,Genuine
SD,0.277592,Impostor
SD,0.853669,Genuine
SD,0.276462,Impostor
SD,0.84915,Genuine
SD,0.275333,Impostor
SD,0.848021,Genuine
SD,0.274203,Impostor
SD,0.842373,Genuine
SD,0.273073,Impostor
SD,0.838984,Genuine
SD,0.270814,Impostor
SD,0.836725,Genuine
SD,0.269685,Impostor
SD,0.834466,Genuine
SD,0.268555,Impostor
SD,0.831077,Genuine
SD,0.267426,Impostor
SD,0.827689,Genuine
SD,0.266296,Impostor
SD,0.82543,Genuine
SD,0.265166,Impostor
SD,0.822041,Genuine
SD,0.262907,Impostor
SD,0.820911,Genuine
SD,0.261778,Impostor
SD,0.817523,Genuine
SD,0.260648,Impostor
SD,0.814134,Genuine
SD,0.259519,Impostor
SD,0.811875,Genuine
SD,0.258389,Impostor
SD,0.809616,Genuine
SD,0.25726,Impostor
SD,0.806227,Genuine
SD,0.25613,Impostor
SD,0.803968,Genuine
SD,0.253871,Impostor
SD,0.801709,Genuine
SD,0.252741,Impostor
SD,0.79945,Genuine
SD,0.251612,Impostor
SD,0.79719,Genuine
SD,0.250482,Impostor
SD,0.793802,Genuine
SD,0.249353,Impostor
SD,0.792672,Genuine
SD,0.248223,Impostor
SD,0.789284,Genuine
SD,0.247093,Impostor
SD,0.788154,Genuine
SD,0.245964,Impostor
SD,0.785895,Genuine
SD,0.244834,Impostor
SD,0.783636,Genuine
SD,0.243705,Impostor
SD,0.780247,Genuine
SD,0.241446,Impostor
SD,0.775729,Genuine
SD,0.240316,Impostor
SD,0.774599,Genuine
SD,0.239187,Impostor
SD,0.77234,Genuine
SD,0.238057,Impostor
SD,0.771211,Genuine
SD,0.236927,Impostor
SD,0.768951,Genuine
SD,0.235798,Impostor
SD,0.766692,Genuine
SD,0.234668,Impostor
SD,0.765563,Genuine
SD,0.233539,Impostor
SD,0.763304,Genuine
SD,0.232409,Impostor
SD,0.759915,Genuine
SD,0.23128,Impostor
SD,0.756526,Genuine
SD,0.23015,Impostor
SD,0.754267,Genuine
SD,0.22902,Impostor
SD,0.750878,Genuine
SD,0.226761,Impostor
SD,0.748619,Genuine
SD,0.225632,Impostor
SD,0.74636,Genuine
SD,0.224502,Impostor
SD,0.745231,Genuine
SD,0.223373,Impostor
SD,0.741842,Genuine
SD,0.222243,Impostor
SD,0.740712,Genuine
SD,0.221114,Impostor
SD,0.737324,Genuine
SD,0.219984,Impostor
SD,0.733935,Genuine
SD,0.218854,Impostor
SD,0.731676,Genuine
SD,0.217725,Impostor
SD,0.729417,Genuine
SD,0.216595,Impostor
SD,0.727158,Genuine
SD,0.215466,Impostor
SD,0.722639,Genuine
SD,0.214336,Impostor
SD,0.722639,Genuine
SD,0.213207,Impostor
SD,0.72038,Genuine
SD,0.212077,Impostor
SD,0.719251,Genuine
SD,0.210947,Impostor
SD,0.716992,Genuine
SD,0.209818,Impostor
SD,0.714732,Genuine
SD,0.208688,Impostor
SD,0.713603,Genuine
SD,0.207559,Impostor
SD,0.711344,Genuine
SD,0.206429,Impostor
SD,0.709085,Genuine
SD,0.2053,Impostor
SD,0.707955,Genuine
SD,0.20417,Impostor
SD,0.704566,Genuine
SD,0.203041,Impostor
SD,0.702307,Genuine
SD,0.201911,Impostor
SD,0.700048,Genuine
SD,0.200781,Impostor
SD,0.696659,Genuine
SD,0.199652,Impostor
SD,0.6944,Genuine
SD,0.198522,Impostor
SD,0.692141,Genuine
SD,0.197393,Impostor
SD,0.689882,Genuine
SD,0.196263,Impostor
SD,0.685364,Genuine
SD,0.195134,Impostor
SD,0.681975,Genuine
SD,0.194004,Impostor
SD,0.678586,Genuine
SD,0.192874,Impostor
SD,0.677457,Genuine
SD,0.191745,Impostor
SD,0.672939,Genuine
SD,0.190615,Impostor
SD,0.670679,Genuine
SD,0.189486,Impostor
SD,0.66842,Genuine
SD,0.188356,Impostor
SD,0.667291,Genuine
SD,0.187227,Impostor
SD,0.666161,Genuine
SD,0.186097,Impostor
SD,0.663902,Genuine
SD,0.184968,Impostor
SD,0.662773,Genuine
SD,0.183838,Impostor
SD,0.660513,Genuine
SD,0.182708,Impostor
SD,0.658254,Genuine
SD,0.181579,Impostor
SD,0.654866,Genuine
SD,0.180449,Impostor
SD,0.652606,Genuine
SD,0.17932,Impostor
SD,0.650347,Genuine
SD,0.17819,Impostor
SD,0.648088,Genuine
SD,0.177061,Impostor
SD,0.645829,Genuine
SD,0.175931,Impostor
SD,0.6447,Genuine
SD,0.174801,Impostor
SD,0.641311,Genuine
SD,0.173672,Impostor
SD,0.640181,Genuine
SD,0.172542,Impostor
SD,0.637922,Genuine
SD,0.171413,Impostor
SD,0.635663,Genuine
SD,0.170283,Impostor
SD,0.634533,Genuine
SD,0.169154,Impostor
SD,0.632274,Genuine
