Plot,X,Y
FRR,0.59161,0.1945
DET,0.00142108,0.192875
FAR,0.589351,0.00142108
FRR,0.589351,0.192875
DET,0.00148269,0.19125
FAR,0.585962,0.00148269
FRR,0.585962,0.19125
DET,0.00152593,0.19025
FAR,0.583703,0.00152593
FRR,0.583703,0.19025
DET,0.00159329,0.1885
FAR,0.580314,0.00159329
FRR,0.580314,0.1885
DET,0.00163963,0.186875
FAR,0.578055,0.00163963
FRR,0.578055,0.186875
DET,0.00168747,0.185375
FAR,0.575796,0.00168747
FRR,0.575796,0.185375
DET,0.00176178,0.18325
FAR,0.572407,0.00176178
FRR,0.572407,0.18325
DET,0.00181398,0.182125
FAR,0.570148,0.00181398
FRR,0.570148,0.182125
DET,0.0018936,0.180875
FAR,0.56676,0.0018936
FRR,0.56676,0.180875
DET,0.00194786,0.180125
FAR,0.564501,0.00194786
FRR,0.564501,0.180125
DET,0.00200427,0.17875
FAR,0.562241,0.00200427
FRR,0.562241,0.17875
DET,0.00209237,0.177625
FAR,0.558853,0.00209237
FRR,0.558853,0.177625
DET,0.00215272,0.17625
FAR,0.556594,0.00215272
FRR,0.556594,0.17625
DET,0.00224772,0.174375
FAR,0.553205,0.00224772
FRR,0.553205,0.174375
DET,0.00231291,0.172125
FAR,0.550946,0.00231291
FRR,0.550946,0.172125
DET,0.00241358,0.17025
FAR,0.547557,0.00241358
FRR,0.547557,0.17025
DET,0.00248272,0.16925
FAR,0.545298,0.00248272
FRR,0.545298,0.16925
DET,0.00255434,0.16875
FAR,0.543039,0.00255434
FRR,0.543039,0.16875
DET,0.002703,0.167
FAR,0.538521,0.002703
FRR,0.538521,0.167
DET,0.00278022,0.165875
FAR,0.536261,0.00278022
FRR,0.536261,0.165875
DET,0.00290257,0.164375
FAR,0.532873,0.00290257
FRR,0.532873,0.164375
DET,0.00298706,0.164
FAR,0.530614,0.00298706
FRR,0.530614,0.164
DET,0.00307404,0.162875
FAR,0.528355,0.00307404
FRR,0.528355,0.162875
DET,0.0032062,0.161875
FAR,0.524966,0.0032062
FRR,0.524966,0.161875
DET,0.00329947,0.160875
FAR,0.522707,0.00329947
FRR,0.522707,0.160875
DET,0.0034422,0.1585
FAR,0.519318,0.0034422
FRR,0.519318,0.1585
DET,0.00354244,0.157625
FAR,0.517059,0.00354244
FRR,0.517059,0.157625
DET,0.00369826,0.1565
FAR,0.51367,0.00369826
FRR,0.51367,0.1565
DET,0.00380365,0.15575
FAR,0.511411,0.00380365
FRR,0.511411,0.15575
DET,0.0039134,0.154375
FAR,0.509152,0.0039134
FRR,0.509152,0.154375
DET,0.00408254,0.1525
FAR,0.505763,0.00408254
FRR,0.505763,0.1525
DET,0.00419767,0.1515
FAR,0.503504,0.00419767
FRR,0.503504,0.1515
DET,0.0043811,0.149875
FAR,0.500116,0.0043811
FRR,0.500116,0.149875
DET,0.00450786,0.149125
FAR,0.497856,0.00450786
FRR,0.497856,0.149125
DET,0.0046374,0.14825
FAR,0.495597,0.0046374
FRR,0.495597,0.14825
DET,0.00483682,0.146375
FAR,0.492209,0.00483682
FRR,0.492209,0.146375
DET,0.00497686,0.145
FAR,0.489949,0.00497686
FRR,0.489949,0.145
DET,0.00526554,0.143875
FAR,0.485431,0.00526554
FRR,0.485431,0.143875
DET,0.00541693,0.142625
FAR,0.483172,0.00541693
FRR,0.483172,0.142625
DET,0.00565031,0.142
FAR,0.479783,0.00565031
FRR,0.479783,0.142
DET,0.00581021,0.141
FAR,0.477524,0.00581021
FRR,0.477524,0.141
DET,0.00597477,0.140125
FAR,0.475265,0.00597477
FRR,0.475265,0.140125
DET,0.00623424,0.1385
FAR,0.471876,0.00623424
FRR,0.471876,0.1385
DET,0.00641247,0.137875
FAR,0.469617,0.00641247
FRR,0.469617,0.137875
DET,0.00668612,0.1365
FAR,0.466229,0.00668612
FRR,0.466229,0.1365
DET,0.00687434,0.135125
FAR,0.463969,0.00687434
FRR,0.463969,0.135125
DET,0.00716643,0.133375
FAR,0.460581,0.00716643
FRR,0.460581,0.133375
DET,0.00736855,0.13175
FAR,0.458322,0.00736855
FRR,0.458322,0.13175
DET,0.00757411,0.131375
FAR,0.456063,0.00757411
FRR,0.456063,0.131375
DET,0.00789714,0.1305
FAR,0.452674,0.00789714
FRR,0.452674,0.1305
DET,0.00811669,0.12975
FAR,0.450415,0.00811669
FRR,0.450415,0.12975
DET,0.00846154,0.127875
FAR,0.447026,0.00846154
FRR,0.447026,0.127875
DET,0.00870061,0.127125
FAR,0.444767,0.00870061
FRR,0.444767,0.127125
DET,0.00894551,0.126125
FAR,0.442508,0.00894551
FRR,0.442508,0.126125
DET,0.00932599,0.12475
FAR,0.439119,0.00932599
FRR,0.439119,0.12475
DET,0.00958478,0.124
FAR,0.43686,0.00958478
FRR,0.43686,0.124
DET,0.00999124,0.1225
FAR,0.433471,0.00999124
FRR,0.433471,0.1225
DET,0.0102718,0.1215
FAR,0.431212,0.0102718
FRR,0.431212,0.1215
DET,0.0107026,0.120375
FAR,0.427823,0.0107026
FRR,0.427823,0.120375
DET,0.0109998,0.11975
FAR,0.425564,0.0109998
FRR,0.425564,0.11975
DET,0.0113013,0.119
FAR,0.423305,0.0113013
FRR,0.423305,0.119
DET,0.0117712,0.1175
FAR,0.419917,0.0117712
FRR,0.419917,0.1175
DET,0.0120981,0.1165
FAR,0.417657,0.0120981
FRR,0.417657,0.1165
DET,0.0127713,0.11425
FAR,0.413139,0.0127713
FRR,0.413139,0.11425
DET,0.0131238,0.113375
FAR,0.41088,0.0131238
FRR,0.41088,0.113375
DET,0.0134824,0.112625
FAR,0.408621,0.0134824
FRR,0.408621,0.112625
DET,0.0140415,0.111625
FAR,0.405232,0.0140415
FRR,0.405232,0.111625
DET,0.0144232,0.110875
FAR,0.402973,0.0144232
FRR,0.402973,0.110875
DET,0.0150135,0.10925
FAR,0.399584,0.0150135
FRR,0.399584,0.10925
DET,0.0154231,0.108625
FAR,0.397325,0.0154231
FRR,0.397325,0.108625
DET,0.0160518,0.1075
FAR,0.393937,0.0160518
FRR,0.393937,0.1075
DET,0.0164851,0.106875
FAR,0.391677,0.0164851
FRR,0.391677,0.106875
DET,0.0169266,0.106375
FAR,0.389418,0.0169266
FRR,0.389418,0.106375
DET,0.0178496,0.10475
FAR,0.3849,0.0178496
FRR,0.3849,0.10475
DET,0.0183228,0.10325
FAR,0.382641,0.0183228
FRR,0.382641,0.10325
DET,0.019061,0.10125
FAR,0.379252,0.019061
FRR,0.379252,0.10125
DET,0.0195694,0.10075
FAR,0.376993,0.0195694
FRR,0.376993,0.10075
DET,0.0200939,0.099625
FAR,0.374734,0.0200939
FRR,0.374734,0.099625
DET,0.0217341,0.098625
FAR,0.367957,0.0217341
FRR,0.367957,0.098625
DET,0.0223096,0.09775
FAR,0.365698,0.0223096
FRR,0.365698,0.09775
DET,0.0235003,0.096875
FAR,0.361179,0.0235003
FRR,0.361179,0.096875
DET,0.024116,0.096
FAR,0.35892,0.024116
FRR,0.35892,0.096
DET,0.025065,0.094625
FAR,0.355531,0.025065
FRR,0.355531,0.094625
DET,0.0257216,0.09425
FAR,0.353272,0.0257216
FRR,0.353272,0.09425
DET,0.0267313,0.093375
FAR,0.349884,0.0267313
FRR,0.349884,0.093375
DET,0.0277747,0.091625
FAR,0.346495,0.0277747
FRR,0.346495,0.091625
DET,0.0284922,0.0905
FAR,0.344236,0.0284922
FRR,0.344236,0.0905
DET,0.0295959,0.089125
FAR,0.340847,0.0295959
FRR,0.340847,0.089125
DET,0.0303589,0.088375
FAR,0.338588,0.0303589
FRR,0.338588,0.088375
DET,0.0323261,0.087625
FAR,0.33294,0.0323261
FRR,0.33294,0.087625
DET,0.0331477,0.08675
FAR,0.330681,0.0331477
FRR,0.330681,0.08675
DET,0.0339846,0.086
FAR,0.328422,0.0339846
FRR,0.328422,0.086
DET,0.0352804,0.084625
FAR,0.325033,0.0352804
FRR,0.325033,0.084625
DET,0.0361685,0.08425
FAR,0.322774,0.0361685
FRR,0.322774,0.08425
DET,0.0375338,0.08275
FAR,0.319385,0.0375338
FRR,0.319385,0.08275
DET,0.0384665,0.082125
FAR,0.317126,0.0384665
FRR,0.317126,0.082125
DET,0.0394268,0.0815
FAR,0.314867,0.0394268
FRR,0.314867,0.0815
DET,0.0408985,0.07925
FAR,0.311479,0.0408985
FRR,0.311479,0.07925
DET,0.04191,0.07825
FAR,0.309219,0.04191
FRR,0.309219,0.07825
DET,0.0440017,0.07725
FAR,0.304701,0.0440017
FRR,0.304701,0.07725
DET,0.0456295,0.076625
FAR,0.301312,0.0456295
FRR,0.301312,0.076625
DET,0.047307,0.075625
FAR,0.297924,0.047307
FRR,0.297924,0.075625
DET,0.0484563,0.075125
FAR,0.295665,0.0484563
FRR,0.295665,0.075125
DET,0.0496207,0.074125
FAR,0.293406,0.0496207
FRR,0.293406,0.074125
DET,0.0514218,0.072625
FAR,0.290017,0.0514218
FRR,0.290017,0.072625
DET,0.0526515,0.07225
FAR,0.287758,0.0526515
FRR,0.287758,0.07225
DET,0.0551829,0.07175
FAR,0.283239,0.0551829
FRR,0.283239,0.07175
DET,0.0564925,0.070875
FAR,0.28098,0.0564925
FRR,0.28098,0.070875
DET,0.0578249,0.07025
FAR,0.278721,0.0578249
FRR,0.278721,0.07025
DET,0.059873,0.06975
FAR,0.275333,0.059873
FRR,0.275333,0.06975
DET,0.0612693,0.069
FAR,0.273073,0.0612693
FRR,0.273073,0.069
DET,0.0634246,0.068375
FAR,0.269685,0.0634246
FRR,0.269685,0.068375
DET,0.0648933,0.0675
FAR,0.267426,0.0648933
FRR,0.267426,0.0675
DET,0.0679207,0.066625
FAR,0.262907,0.0679207
FRR,0.262907,0.066625
DET,0.0694738,0.06575
FAR,0.260648,0.0694738
FRR,0.260648,0.06575
DET,0.071057,0.065125
FAR,0.258389,0.071057
FRR,0.258389,0.065125
DET,0.0734965,0.064625
FAR,0.255,0.0734965
FRR,0.255,0.064625
DET,0.0751526,0.0635
FAR,0.252741,0.0751526
FRR,0.252741,0.0635
DET,0.0776958,0.061875
FAR,0.249353,0.0776958
FRR,0.249353,0.061875
DET,0.0794321,0.060875
FAR,0.247093,0.0794321
FRR,0.247093,0.060875
DET,0.0820911,0.05975
FAR,0.243705,0.0820911
FRR,0.243705,0.05975
DET,0.0848306,0.059125
FAR,0.240316,0.0848306
FRR,0.240316,0.059125
DET,0.0866981,0.05875
FAR,0.238057,0.0866981
FRR,0.238057,0.05875
DET,0.0905292,0.056875
FAR,0.233539,0.0905292
FRR,0.233539,0.056875
DET,0.0924986,0.05625
FAR,0.23128,0.0924986
FRR,0.23128,0.05625
DET,0.0955075,0.055125
FAR,0.227891,0.0955075
FRR,0.227891,0.055125
DET,0.0975601,0.054
FAR,0.225632,0.0975601
FRR,0.225632,0.054
DET,0.0996494,0.05325
FAR,0.223373,0.0996494
FRR,0.223373,0.05325
DET,0.102847,0.0525
FAR,0.219984,0.102847
FRR,0.219984,0.0525
DET,0.10503,0.0515
FAR,0.217725,0.10503
FRR,0.217725,0.0515
DET,0.108362,0.050625
FAR,0.214336,0.108362
FRR,0.214336,0.050625
DET,0.11062,0.05
FAR,0.212077,0.11062
FRR,0.212077,0.05
DET,0.11527,0.049125
FAR,0.207559,0.11527
FRR,0.207559,0.049125
DET,0.117643,0.04875
FAR,0.2053,0.117643
FRR,0.2053,0.04875
DET,0.12006,0.047625
FAR,0.203041,0.12006
FRR,0.203041,0.047625
DET,0.123763,0.047
FAR,0.199652,0.123763
FRR,0.199652,0.047
DET,0.126271,0.04675
FAR,0.197393,0.126271
FRR,0.197393,0.04675
DET,0.130117,0.04575
FAR,0.194004,0.130117
FRR,0.194004,0.04575
DET,0.132721,0.044875
FAR,0.191745,0.132721
FRR,0.191745,0.044875
DET,0.135366,0.043875
FAR,0.189486,0.135366
FRR,0.189486,0.043875
DET,0.139406,0.0425
FAR,0.186097,0.139406
FRR,0.186097,0.0425
DET,0.142145,0.041875
FAR,0.183838,0.142145
FRR,0.183838,0.041875
DET,0.146331,0.041
FAR,0.180449,0.146331
FRR,0.180449,0.041
DET,0.149169,0.0405
FAR,0.17819,0.149169
FRR,0.17819,0.0405
DET,0.153506,0.0395
FAR,0.174801,0.153506
FRR,0.174801,0.0395
DET,0.156449,0.038875
FAR,0.172542,0.156449
FRR,0.172542,0.038875
DET,0.160926,0.038375
FAR,0.169154,0.160926
FRR,0.169154,0.038375
DET,0.165501,0.0375
FAR,0.165765,0.165501
FRR,0.165765,0.0375
DET,0.170174,0.037125
FAR,0.162376,0.170174
FRR,0.162376,0.037125
DET,0.174933,0.036375
FAR,0.158988,0.174933
FRR,0.158988,0.036375
DET,0.178158,0.03575
FAR,0.156728,0.178158
FRR,0.156728,0.03575
DET,0.183068,0.035375
FAR,0.15334,0.183068
FRR,0.15334,0.035375
DET,0.189758,0.034875
FAR,0.148822,0.189758
FRR,0.148822,0.034875
DET,0.193178,0.034125
FAR,0.146562,0.193178
FRR,0.146562,0.034125
DET,0.200107,0.033375
FAR,0.142044,0.200107
FRR,0.142044,0.033375
DET,0.207207,0.033125
FAR,0.137526,0.207207
FRR,0.137526,0.033125
DET,0.214479,0.0325
FAR,0.133008,0.214479
FRR,0.133008,0.0325
DET,0.218168,0.031875
FAR,0.130749,0.218168
FRR,0.130749,0.031875
DET,0.223785,0.03125
FAR,0.12736,0.223785
FRR,0.12736,0.03125
DET,0.229489,0.03075
FAR,0.123971,0.229489
FRR,0.123971,0.03075
DET,0.23334,0.030375
FAR,0.121712,0.23334
FRR,0.121712,0.030375
DET,0.243131,0.02925
FAR,0.116064,0.243131
FRR,0.116064,0.02925
DET,0.247116,0.02875
FAR,0.113805,0.247116
FRR,0.113805,0.02875
DET,0.253172,0.027875
FAR,0.110416,0.253172
FRR,0.110416,0.027875
DET,0.259308,0.027375
FAR,0.107028,0.259308
FRR,0.107028,0.027375
DET,0.263445,0.027
FAR,0.104769,0.263445
FRR,0.104769,0.027
DET,0.271823,0.02625
FAR,0.10025,0.271823
FRR,0.10025,0.02625
DET,0.280368,0.026
FAR,0.0957321,0.280368
FRR,0.0957321,0.026
DET,0.293433,0.025625
FAR,0.0889547,0.293433
FRR,0.0889547,0.025625
DET,0.297868,0.025375
FAR,0.0866956,0.297868
FRR,0.0866956,0.025375
DET,0.302328,0.025
FAR,0.0844365,0.302328
FRR,0.0844365,0.025
DET,0.313647,0.02375
FAR,0.0787886,0.313647
FRR,0.0787886,0.02375
DET,0.318232,0.023
FAR,0.0765295,0.318232
FRR,0.0765295,0.023
DET,0.325163,0.022375
FAR,0.0731408,0.325163
FRR,0.0731408,0.022375
DET,0.332152,0.02175
FAR,0.0697521,0.332152
FRR,0.0697521,0.02175
DET,0.339211,0.021125
FAR,0.0663635,0.339211
FRR,0.0663635,0.021125
DET,0.348754,0.02075
FAR,0.0618452,0.348754
FRR,0.0618452,0.02075
DET,0.355965,0.0205
FAR,0.0584565,0.355965
FRR,0.0584565,0.0205
DET,0.368129,0.020125
FAR,0.0528087,0.368129
FRR,0.0528087,0.020125
DET,0.373026,0.0195
FAR,0.0505496,0.373026
FRR,0.0505496,0.0195
DET,0.38044,0.018875
FAR,0.0471609,0.38044
FRR,0.0471609,0.018875
DET,0.38541,0.018625
FAR,0.0449018,0.38541
FRR,0.0449018,0.018625
DET,0.390405,0.018375
FAR,0.0426426,0.390405
FRR,0.0426426,0.018375
DET,0.397935,0.017875
FAR,0.039254,0.397935
FRR,0.039254,0.017875
DET,0.408041,0.0175
FAR,0.0347357,0.408041
FRR,0.0347357,0.0175
DET,0.41568,0.016875
FAR,0.031347,0.41568
FRR,0.031347,0.016875
DET,0.423352,0.016625
FAR,0.0279583,0.423352
FRR,0.0279583,0.016625
DET,0.43366,0.01575
FAR,0.0234401,0.43366
FRR,0.0234401,0.01575
DET,0.438829,0.0155
FAR,0.021181,0.438829
FRR,0.021181,0.0155
DET,0.446601,0.014875
FAR,0.0177923,0.446601
FRR,0.0177923,0.014875
DET,0.457026,0.01425
FAR,0.013274,0.457026
FRR,0.013274,0.01425
DET,0.464881,0.013875
FAR,0.00988533,0.464881
FRR,0.00988533,0.013875
DET,0.475383,0.013
FAR,0.00536708,0.475383
FRR,0.00536708,0.013
DET,0.480645,0.012625
FAR,0.00310795,0.480645
FRR,0.00310795,0.012625
DET,0.491178,0.012125
FAR,-0.0014103,0.491178
FRR,-0.0014103,0.012125
BC,0.001,0.794
BC,0.01,0.878
SD,7.21762,Genuine
SD,2.1425,Impostor
SD,2.73439,Genuine
SD,0.562241,Impostor
SD,2.58868,Genuine
SD,0.506893,Impostor
SD,2.47459,Genuine
SD,0.474136,Impostor
SD,2.42828,Genuine
SD,0.450415,Impostor
SD,2.37858,Genuine
SD,0.432342,Impostor
SD,2.33227,Genuine
SD,0.417657,Impostor
SD,2.28821,Genuine
SD,0.405232,Impostor
SD,2.24077,Genuine
SD,0.393937,Impostor
SD,2.21366,Genuine
SD,0.383771,Impostor
SD,2.17187,Genuine
SD,0.374734,Impostor
SD,2.15605,Genuine
SD,0.365698,Impostor
SD,2.13007,Genuine
SD,0.35892,Impostor
SD,2.11539,Genuine
SD,0.352143,Impostor
SD,2.09732,Genuine
SD,0.345365,Impostor
SD,2.08376,Genuine
SD,0.338588,Impostor
SD,2.06343,Genuine
SD,0.33294,Impostor
SD,2.05213,Genuine
SD,0.327292,Impostor
SD,2.03858,Genuine
SD,0.322774,Impostor
SD,2.02728,Genuine
SD,0.317126,Impostor
SD,2.01147,Genuine
SD,0.312608,Impostor
SD,2.0013,Genuine
SD,0.30809,Impostor
SD,1.99227,Genuine
SD,0.303572,Impostor
SD,1.98549,Genuine
SD,0.300183,Impostor
SD,1.97871,Genuine
SD,0.295665,Impostor
SD,1.96629,Genuine
SD,0.292276,Impostor
SD,1.95838,Genuine
SD,0.287758,Impostor
SD,1.94709,Genuine
SD,0.284369,Impostor
SD,1.93692,Genuine
SD,0.28098,Impostor
SD,1.93014,Genuine
SD,0.277592,Impostor
SD,1.91998,Genuine
SD,0.274203,Impostor
SD,1.91094,Genuine
SD,0.270814,Impostor
SD,1.90303,Genuine
SD,0.268555,Impostor
SD,1.894,Genuine
SD,0.265166,Impostor
SD,1.88609,Genuine
SD,0.261778,Impostor
SD,1.87931,Genuine
SD,0.259519,Impostor
SD,1.86802,Genuine
SD,0.25613,Impostor
SD,1.86124,Genuine
SD,0.253871,Impostor
SD,1.85446,Genuine
SD,0.250482,Impostor
SD,1.84881,Genuine
SD,0.248223,Impostor
SD,1.84204,Genuine
SD,0.245964,Impostor
SD,1.83639,Genuine
SD,0.242575,Impostor
SD,1.82848,Genuine
SD,0.240316,Impostor
SD,1.81944,Genuine
SD,0.238057,Impostor
SD,1.81154,Genuine
SD,0.235798,Impostor
SD,1.80702,Genuine
SD,0.233539,Impostor
SD,1.80137,Genuine
SD,0.23128,Impostor
SD,1.78895,Genuine
SD,0.22902,Impostor
SD,1.77991,Genuine
SD,0.226761,Impostor
SD,1.77539,Genuine
SD,0.224502,Impostor
SD,1.76861,Genuine
SD,0.222243,Impostor
SD,1.7641,Genuine
SD,0.219984,Impostor
SD,1.75958,Genuine
SD,0.217725,Impostor
SD,1.75619,Genuine
SD,0.215466,Impostor
SD,1.75167,Genuine
SD,0.214336,Impostor
SD,1.74602,Genuine
SD,0.212077,Impostor
SD,1.7415,Genuine
SD,0.209818,Impostor
SD,1.7336,Genuine
SD,0.207559,Impostor
SD,1.72795,Genuine
SD,0.206429,Impostor
SD,1.72004,Genuine
SD,0.20417,Impostor
SD,1.71327,Genuine
SD,0.201911,Impostor
SD,1.70649,Genuine
SD,0.200781,Impostor
SD,1.70197,Genuine
SD,0.198522,Impostor
SD,1.69632,Genuine
SD,0.197393,Impostor
SD,1.68954,Genuine
SD,0.195134,Impostor
SD,1.68277,Genuine
SD,0.192874,Impostor
SD,1.67825,Genuine
SD,0.191745,Impostor
SD,1.6726,Genuine
SD,0.189486,Impostor
SD,1.66582,Genuine
SD,0.188356,Impostor
SD,1.66018,Genuine
SD,0.186097,Impostor
SD,1.65453,Genuine
SD,0.184968,Impostor
SD,1.65001,Genuine
SD,0.182708,Impostor
SD,1.64662,Genuine
SD,0.181579,Impostor
SD,1.64097,Genuine
SD,0.180449,Impostor
SD,1.63646,Genuine
SD,0.17819,Impostor
SD,1.63194,Genuine
SD,0.177061,Impostor
SD,1.62629,Genuine
SD,0.174801,Impostor
SD,1.62177,Genuine
SD,0.173672,Impostor
SD,1.61838,Genuine
SD,0.172542,Impostor
SD,1.61386,Genuine
SD,0.170283,Impostor
SD,1.60822,Genuine
SD,0.169154,Impostor
SD,1.60483,Genuine
SD,0.168024,Impostor
SD,1.60031,Genuine
SD,0.165765,Impostor
SD,1.59692,Genuine
SD,0.164635,Impostor
SD,1.5924,Genuine
SD,0.163506,Impostor
SD,1.58901,Genuine
SD,0.161247,Impostor
SD,1.5845,Genuine
SD,0.160117,Impostor
SD,1.57998,Genuine
SD,0.158988,Impostor
SD,1.57546,Genuine
SD,0.157858,Impostor
SD,1.57207,Genuine
SD,0.155599,Impostor
SD,1.56868,Genuine
SD,0.154469,Impostor
SD,1.56416,Genuine
SD,0.15334,Impostor
SD,1.55965,Genuine
SD,0.15221,Impostor
SD,1.55513,Genuine
SD,0.151081,Impostor
SD,1.55287,Genuine
SD,0.148822,Impostor
SD,1.54835,Genuine
SD,0.147692,Impostor
SD,1.54383,Genuine
SD,0.146562,Impostor
SD,1.54044,Genuine
SD,0.145433,Impostor
SD,1.53592,Genuine
SD,0.144303,Impostor
SD,1.53367,Genuine
SD,0.142044,Impostor
SD,1.53028,Genuine
SD,0.140915,Impostor
SD,1.52463,Genuine
SD,0.139785,Impostor
SD,1.51785,Genuine
SD,0.138655,Impostor
SD,1.51446,Genuine
SD,0.137526,Impostor
SD,1.50881,Genuine
SD,0.136396,Impostor
SD,1.5043,Genuine
SD,0.135267,Impostor
SD,1.49978,Genuine
SD,0.134137,Impostor
SD,1.49413,Genuine
SD,0.133008,Impostor
SD,1.49187,Genuine
SD,0.130749,Impostor
SD,1.48622,Genuine
SD,0.129619,Impostor
SD,1.48283,Genuine
SD,0.128489,Impostor
SD,1.47719,Genuine
SD,0.12736,Impostor
SD,1.4738,Genuine
SD,0.12623,Impostor
SD,1.47041,Genuine
SD,0.125101,Impostor
SD,1.46815,Genuine
SD,0.123971,Impostor
SD,1.46476,Genuine
SD,0.122842,Impostor
SD,1.46137,Genuine
SD,0.121712,Impostor
SD,1.45686,Genuine
SD,0.120582,Impostor
SD,1.45347,Genuine
SD,0.119453,Impostor
SD,1.45008,Genuine
SD,0.118323,Impostor
SD,1.44556,Genuine
SD,0.117194,Impostor
SD,1.4433,Genuine
SD,0.116064,Impostor
SD,1.44104,Genuine
SD,0.114935,Impostor
SD,1.43652,Genuine
SD,0.113805,Impostor
SD,1.43313,Genuine
SD,0.112676,Impostor
SD,1.43088,Genuine
SD,0.111546,Impostor
SD,1.42975,Genuine
SD,0.110416,Impostor
SD,1.42636,Genuine
SD,0.109287,Impostor
SD,1.42297,Genuine
SD,0.108157,Impostor
SD,1.41958,Genuine
SD,0.107028,Impostor
SD,1.41506,Genuine
SD,0.105898,Impostor
SD,1.41167,Genuine
SD,0.104769,Impostor
SD,1.40715,Genuine
SD,0.103639,Impostor
SD,1.40377,Genuine
SD,0.102509,Impostor
SD,1.40038,Genuine
SD,0.10138,Impostor
SD,1.39699,Genuine
SD,0.10025,Impostor
SD,1.3936,Genuine
SD,0.0991208,Impostor
SD,1.39134,Genuine
SD,0.0979912,Impostor
SD,1.38908,Genuine
SD,0.0968616,Impostor
SD,1.38569,Genuine
SD,0.0957321,Impostor
SD,1.38343,Genuine
SD,0.0946025,Impostor
SD,1.37892,Genuine
SD,0.093473,Impostor
SD,1.37666,Genuine
SD,0.093473,Impostor
SD,1.3744,Genuine
SD,0.0923434,Impostor
SD,1.36988,Genuine
SD,0.0912138,Impostor
SD,1.36536,Genuine
SD,0.0900843,Impostor
SD,1.3631,Genuine
SD,0.0889547,Impostor
SD,1.36084,Genuine
SD,0.0878251,Impostor
SD,1.35632,Genuine
SD,0.0866956,Impostor
SD,1.35406,Genuine
SD,0.085566,Impostor
SD,1.35068,Genuine
SD,0.0844365,Impostor
SD,1.3439,Genuine
SD,0.0833069,Impostor
SD,1.34164,Genuine
SD,0.0821773,Impostor
SD,1.33938,Genuine
SD,0.0821773,Impostor
SD,1.33599,Genuine
SD,0.0810478,Impostor
SD,1.3326,Genuine
SD,0.0799182,Impostor
SD,1.33034,Genuine
SD,0.0787886,Impostor
SD,1.32808,Genuine
SD,0.0776591,Impostor
SD,1.3247,Genuine
SD,0.0765295,Impostor
SD,1.32244,Genuine
SD,0.0754,Impostor
SD,1.31792,Genuine
SD,0.0742704,Impostor
SD,1.3134,Genuine
SD,0.0742704,Impostor
SD,1.31001,Genuine
SD,0.0731408,Impostor
SD,1.30662,Genuine
SD,0.0720113,Impostor
SD,1.30549,Genuine
SD,0.0708817,Impostor
SD,1.30323,Genuine
SD,0.0697521,Impostor
SD,1.30098,Genuine
SD,0.0686226,Impostor
SD,1.29872,Genuine
SD,0.067493,Impostor
SD,1.29533,Genuine
SD,0.067493,Impostor
SD,1.29307,Genuine
SD,0.0663635,Impostor
SD,1.28968,Genuine
SD,0.0652339,Impostor
SD,1.28742,Genuine
SD,0.0641043,Impostor
SD,1.2829,Genuine
SD,0.0629748,Impostor
SD,1.27951,Genuine
SD,0.0618452,Impostor
SD,1.27613,Genuine
SD,0.0618452,Impostor
SD,1.27387,Genuine
SD,0.0607156,Impostor
SD,1.27048,Genuine
SD,0.0595861,Impostor
SD,1.26822,Genuine
SD,0.0584565,Impostor
SD,1.26483,Genuine
SD,0.057327,Impostor
SD,1.26257,Genuine
SD,0.0561974,Impostor
SD,1.25918,Genuine
SD,0.0561974,Impostor
SD,1.25692,Genuine
SD,0.0550678,Impostor
SD,1.25353,Genuine
SD,0.0539383,Impostor
SD,1.25127,Genuine
SD,0.0528087,Impostor
SD,1.24789,Genuine
SD,0.0516791,Impostor
SD,1.2445,Genuine
SD,0.0505496,Impostor
SD,1.23998,Genuine
SD,0.0505496,Impostor
SD,1.23772,Genuine
SD,0.04942,Impostor
SD,1.23546,Genuine
SD,0.0482905,Impostor
SD,1.2332,Genuine
SD,0.0471609,Impostor
SD,1.23094,Genuine
SD,0.0460313,Impostor
SD,1.22868,Genuine
SD,0.0460313,Impostor
SD,1.22642,Genuine
SD,0.0449018,Impostor
SD,1.22304,Genuine
SD,0.0437722,Impostor
SD,1.21965,Genuine
SD,0.0426426,Impostor
SD,1.21513,Genuine
SD,0.0415131,Impostor
SD,1.21174,Genuine
SD,0.0415131,Impostor
SD,1.20948,Genuine
SD,0.0403835,Impostor
SD,1.20722,Genuine
SD,0.039254,Impostor
SD,1.20383,Genuine
SD,0.0381244,Impostor
SD,1.20044,Genuine
SD,0.0369948,Impostor
SD,1.19819,Genuine
SD,0.0369948,Impostor
SD,1.1948,Genuine
SD,0.0358653,Impostor
SD,1.19141,Genuine
SD,0.0347357,Impostor
SD,1.18689,Genuine
SD,0.0336061,Impostor
SD,1.18463,Genuine
SD,0.0324766,Impostor
SD,1.18237,Genuine
SD,0.0324766,Impostor
SD,1.18011,Genuine
SD,0.031347,Impostor
SD,1.17785,Genuine
SD,0.0302175,Impostor
SD,1.17446,Genuine
SD,0.0290879,Impostor
SD,1.17221,Genuine
SD,0.0279583,Impostor
SD,1.16882,Genuine
SD,0.0279583,Impostor
SD,1.16656,Genuine
SD,0.0268288,Impostor
SD,1.16317,Genuine
SD,0.0256992,Impostor
SD,1.15978,Genuine
SD,0.0245696,Impostor
SD,1.15752,Genuine
SD,0.0245696,Impostor
SD,1.15526,Genuine
